"id","sentiment"
"10294_2",0.217862
"10294_9",0.612304
"10295_1",0.478952
"10295_10",0.67753
"10296_1",0.313179
"10296_8",0.770222
"10297_1",0.177833
"10297_10",0.553396
"10298_1",0.320045
"10298_9",0.662977
"10299_1",0.209609
"10299_10",0.635504
"1029_10",0.539605
"1029_2",0.268639
"102_4",0.464647
"102_8",0.428212
"10300_1",0.405835
"10300_10",0.622917
"10301_10",0.64403
"10301_2",0.61104
"10302_3",0.385718
"10302_7",0.609828
"10303_3",0.374962
"10303_9",0.76648
"10304_2",0.451338
"10304_7",0.589368
"10305_1",0.567223
"10305_10",0.726224
"10306_1",0.37797
"10306_8",0.561646
"10307_2",0.513398
"10307_7",0.667992
"10308_1",0.128273
"10308_10",0.555264
"10309_2",0.278697
"10309_8",0.549642
"1030_2",0.37244
"1030_9",0.481301
"10310_1",0.206333
"10310_8",0.510471
"10311_1",0.635604
"10311_10",0.490347
"10312_1",0.488789
"10312_9",0.583815
"10313_1",0.482909
"10313_10",0.609614
"10314_1",0.28457
"10314_9",0.519632
"10315_1",0.660715
"10315_10",0.808343
"10316_1",0.33609
"10316_10",0.603682
"10317_1",0.288521
"10317_10",0.70469
"10318_1",0.27564
"10318_8",0.60835
"10319_1",0.299344
"10319_8",0.431118
"1031_1",0.29843
"1031_10",0.603044
"10320_1",0.217496
"10320_10",0.740111
"10321_1",0.156566
"10321_10",0.563433
"10322_1",0.219027
"10322_9",0.606238
"10323_10",0.628817
"10323_2",0.580385
"10324_1",0.174996
"10324_8",0.561761
"10325_2",0.237173
"10325_9",0.645504
"10326_1",0.336908
"10326_10",0.655953
"10327_1",0.119202
"10327_7",0.510081
"10328_1",0.398944
"10328_10",0.647098
"10329_1",0.201007
"10329_10",0.529791
"1032_1",0.592677
"1032_10",0.742724
"10330_2",0.218123
"10330_9",0.527036
"10331_1",0.213356
"10331_9",0.687282
"10332_1",0.31402
"10332_10",0.608808
"10333_1",0.247194
"10333_10",0.49676
"10334_1",0.329041
"10334_7",0.654302
"10335_1",0.46024
"10335_7",0.722398
"10336_1",0.24996
"10336_7",0.730646
"10337_1",0.254663
"10337_10",0.830716
"10338_3",0.525015
"10338_9",0.610306
"10339_4",0.551581
"10339_8",0.565313
"1033_2",0.449564
"1033_9",0.455095
"10340_1",0.705311
"10340_7",0.444415
"10341_2",0.411335
"10341_7",0.582247
"10342_1",0.289042
"10342_9",0.528042
"10343_1",0.27991
"10343_9",0.556948
"10344_4",0.346294
"10344_9",0.721677
"10345_3",0.392545
"10345_7",0.665067
"10346_4",0.316109
"10346_9",0.698746
"10347_1",0.297447
"10347_10",0.628458
"10348_1",0.38742
"10348_10",0.479882
"10349_2",0.365839
"10349_8",0.78662
"1034_10",0.507581
"1034_2",0.452382
"10350_1",0.457268
"10350_9",0.614723
"10351_3",0.203015
"10351_8",0.708263
"10352_1",0.338639
"10352_10",0.595727
"10353_10",0.51112
"10353_2",0.289327
"10354_4",0.367447
"10354_7",0.355947
"10355_10",0.518064
"10355_4",0.434116
"10356_1",0.468761
"10356_7",0.349934
"10357_2",0.417379
"10357_7",0.275574
"10358_3",0.519285
"10358_7",0.561676
"10359_1",0.155495
"10359_8",0.57872
"1035_3",0.383888
"1035_9",0.678971
"10360_1",0.276729
"10360_9",0.555975
"10361_1",0.158732
"10361_9",0.488747
"10362_4",0.212899
"10362_7",0.579049
"10363_3",0.306332
"10363_7",0.333444
"10364_10",0.64883
"10364_2",0.352497
"10365_1",0.189329
"10365_7",0.489072
"10366_3",0.266937
"10366_8",0.354845
"10367_3",0.461388
"10367_8",0.661167
"10368_3",0.529458
"10368_8",0.592439
"10369_4",0.499982
"10369_9",0.747435
"1036_10",0.58377
"1036_3",0.243376
"10370_10",0.64847
"10370_3",0.346105
"10371_4",0.513737
"10371_8",0.624886
"10372_10",0.685652
"10372_4",0.505309
"10373_10",0.668448
"10373_2",0.553376
"10374_10",0.674623
"10374_3",0.444103
"10375_3",0.375898
"10375_8",0.771058
"10376_10",0.384277
"10376_3",0.339831
"10377_2",0.549392
"10377_8",0.296904
"10378_4",0.322436
"10378_8",0.536185
"10379_3",0.453519
"10379_9",0.583644
"1037_1",0.267788
"1037_10",0.623049
"10380_1",0.515244
"10380_7",0.721537
"10381_2",0.0942481
"10381_8",0.659958
"10382_10",0.530491
"10382_3",0.339528
"10383_1",0.193369
"10383_8",0.712749
"10384_1",0.185533
"10384_7",0.588861
"10385_1",0.402879
"10385_10",0.499663
"10386_1",0.0605767
"10386_7",0.493463
"10387_1",0.381689
"10387_9",0.546643
"10388_10",0.571493
"10388_4",0.332994
"10389_1",0.2087
"10389_7",0.785925
"1038_1",0.428298
"1038_10",0.614829
"10390_1",0.43775
"10390_7",0.562856
"10391_4",0.368498
"10391_9",0.627137
"10392_2",0.157219
"10392_8",0.612036
"10393_1",0.43428
"10393_9",0.448707
"10394_1",0.400843
"10394_9",0.568726
"10395_10",0.519377
"10395_2",0.374952
"10396_4",0.537779
"10396_8",0.557595
"10397_1",0.301743
"10397_10",0.713211
"10398_1",0.538158
"10398_10",0.677172
"10399_10",0.519818
"10399_2",0.46425
"1039_1",0.364576
"1039_10",0.569114
"103_10",0.589502
"103_3",0.267154
"10400_4",0.478736
"10400_9",0.637823
"10401_1",0.47012
"10401_7",0.515627
"10402_3",0.512394
"10402_8",0.429564
"10403_10",0.378115
"10403_4",0.427969
"10404_4",0.56495
"10404_9",0.520773
"10405_4",0.486734
"10405_7",0.476089
"10406_1",0.422018
"10406_8",0.574034
"10407_10",0.650032
"10407_2",0.373406
"10408_10",0.520757
"10408_2",0.483431
"10409_10",0.572142
"10409_2",0.471882
"1040_4",0.333861
"1040_9",0.603889
"10410_1",0.386665
"10410_10",0.546182
"10411_10",0.582652
"10411_3",0.177673
"10412_2",0.318505
"10412_8",0.663757
"10413_3",0.303347
"10413_8",0.530201
"10414_1",0.364519
"10414_10",0.602425
"10415_3",0.512779
"10415_7",0.604572
"10416_4",0.321155
"10416_9",0.723067
"10417_2",0.23049
"10417_7",0.544632
"10418_1",0.223716
"10418_8",0.776939
"10419_4",0.670216
"10419_8",0.739465
"1041_10",0.678476
"1041_2",0.170388
"10420_3",0.397784
"10420_9",0.811825
"10421_4",0.425687
"10421_8",0.561487
"10422_3",0.590398
"10422_9",0.67228
"10423_1",0.579339
"10423_9",0.781063
"10424_1",0.383303
"10424_7",0.413761
"10425_1",0.445561
"10425_10",0.544429
"10426_4",0.476306
"10426_8",0.410332
"10427_1",0.403999
"10427_10",0.537702
"10428_1",0.486523
"10428_10",0.744275
"10429_1",0.298516
"10429_9",0.565364
"1042_3",0.408662
"1042_7",0.605542
"10430_1",0.386162
"10430_10",0.641116
"10431_10",0.576136
"10431_2",0.353828
"10432_10",0.601381
"10432_4",0.587314
"10433_2",0.272474
"10433_8",0.63805
"10434_1",0.251696
"10434_8",0.722831
"10435_1",0.19058
"10435_7",0.530893
"10436_1",0.479638
"10436_8",0.607225
"10437_1",0.510425
"10437_9",0.644858
"10438_3",0.454691
"10438_9",0.507094
"10439_3",0.625829
"10439_8",0.608441
"1043_4",0.365861
"1043_9",0.770682
"10440_1",0.208426
"10440_7",0.476481
"10441_4",0.544969
"10441_9",0.651118
"10442_2",0.526633
"10442_8",0.595529
"10443_3",0.475241
"10443_7",0.492659
"10444_1",0.212874
"10444_9",0.676647
"10445_1",0.193383
"10445_10",0.527261
"10446_10",0.809165
"10446_2",0.253031
"10447_2",0.150546
"10447_7",0.380443
"10448_1",0.0851217
"10448_7",0.384158
"10449_10",0.605869
"10449_2",0.231229
"1044_3",0.245571
"1044_8",0.633039
"10450_1",0.269944
"10450_7",0.781388
"10451_1",0.205291
"10451_7",0.702914
"10452_1",0.34431
"10452_8",0.689115
"10453_1",0.608135
"10453_10",0.873576
"10454_1",0.361788
"10454_8",0.438294
"10455_1",0.349995
"10455_9",0.320169
"10456_1",0.294877
"10456_10",0.615438
"10457_1",0.1898
"10457_8",0.555101
"10458_1",0.335993
"10458_7",0.645563
"10459_1",0.268954
"10459_10",0.556504
"1045_3",0.549821
"1045_9",0.739261
"10460_1",0.31683
"10460_10",0.676746
"10461_1",0.185482
"10461_10",0.726821
"10462_10",0.553355
"10462_3",0.549649
"10463_10",0.63455
"10463_2",0.341744
"10464_10",0.544106
"10464_2",0.18786
"10465_10",0.527862
"10465_3",0.292512
"10466_3",0.202023
"10466_8",0.487697
"10467_3",0.148559
"10467_9",0.637767
"10468_10",0.901629
"10468_2",0.357449
"10469_10",0.479841
"10469_3",0.201548
"1046_1",0.329677
"1046_9",0.612299
"10470_1",0.157277
"10470_10",0.465941
"10471_10",0.749167
"10471_4",0.333572
"10472_10",0.884658
"10472_3",0.56651
"10473_10",0.60102
"10473_4",0.246291
"10474_10",0.605259
"10474_3",0.355869
"10475_10",0.530749
"10475_2",0.525831
"10476_10",0.785488
"10476_2",0.691272
"10477_1",0.48092
"10477_9",0.791724
"10478_1",0.46855
"10478_10",0.738256
"10479_10",0.832313
"10479_4",0.613135
"1047_4",0.457472
"1047_8",0.690139
"10480_4",0.556322
"10480_8",0.547605
"10481_3",0.544446
"10481_9",0.810382
"10482_10",0.734573
"10482_4",0.230969
"10483_1",0.428637
"10483_8",0.705636
"10484_10",0.740625
"10484_2",0.147954
"10485_1",0.312462
"10485_10",0.862885
"10486_1",0.27833
"10486_10",0.744372
"10487_3",0.500852
"10487_7",0.574788
"10488_3",0.544485
"10488_7",0.802128
"10489_1",0.231301
"10489_8",0.854248
"1048_4",0.408961
"1048_8",0.577726
"10490_1",0.264297
"10490_9",0.741118
"10491_3",0.407439
"10491_7",0.623628
"10492_1",0.176168
"10492_8",0.555678
"10493_1",0.368118
"10493_10",0.434067
"10494_2",0.254098
"10494_8",0.524788
"10495_2",0.190306
"10495_8",0.596633
"10496_1",0.208144
"10496_10",0.587217
"10497_1",0.289112
"10497_10",0.478302
"10498_1",0.35186
"10498_10",0.396282
"10499_1",0.332568
"10499_8",0.483115
"1049_3",0.240943
"1049_9",0.522128
"104_1",0.149404
"104_10",0.598533
"10500_1",0.178372
"10500_7",0.422726
"10501_1",0.22616
"10501_10",0.497263
"10502_1",0.330957
"10502_7",0.5489
"10503_1",0.123977
"10503_8",0.39512
"10504_1",0.214435
"10504_7",0.280978
"10505_1",0.221368
"10505_7",0.63882
"10506_1",0.155165
"10506_8",0.573714
"10507_2",0.17947
"10507_7",0.458739
"10508_1",0.210175
"10508_7",0.491562
"10509_1",0.221151
"10509_8",0.448964
"1050_4",0.562497
"1050_9",0.482505
"10510_2",0.108337
"10510_7",0.631039
"10511_1",0.296207
"10511_10",0.49729
"10512_1",0.0930689
"10512_9",0.689894
"10513_1",0.302105
"10513_7",0.422881
"10514_1",0.267743
"10514_9",0.468347
"10515_3",0.413582
"10515_8",0.472441
"10516_1",0.272707
"10516_10",0.516394
"10517_1",0.271548
"10517_10",0.659006
"10518_1",0.153853
"10518_7",0.614878
"10519_1",0.330835
"10519_8",0.461101
"1051_1",0.428229
"1051_10",0.648959
"10520_10",0.60354
"10520_2",0.534461
"10521_10",0.564489
"10521_2",0.307169
"10522_1",0.321789
"10522_10",0.682014
"10523_1",0.268334
"10523_9",0.488982
"10524_10",0.668557
"10524_2",0.171939
"10525_4",0.406172
"10525_7",0.650454
"10526_10",0.608971
"10526_2",0.40001
"10527_10",0.659722
"10527_3",0.439605
"10528_1",0.307467
"10528_8",0.592743
"10529_3",0.551578
"10529_7",0.588847
"1052_10",0.63629
"1052_3",0.516232
"10530_1",0.350159
"10530_10",0.734645
"10531_10",0.670081
"10531_3",0.258039
"10532_1",0.348318
"10532_9",0.669476
"10533_10",0.438677
"10533_3",0.453278
"10534_10",0.436707
"10534_2",0.206026
"10535_10",0.575967
"10535_3",0.378586
"10536_2",0.478473
"10536_8",0.767024
"10537_3",0.287112
"10537_9",0.544604
"10538_1",0.195879
"10538_10",0.519622
"10539_2",0.36276
"10539_8",0.467594
"1053_10",0.731223
"1053_4",0.257952
"10540_1",0.184247
"10540_10",0.339022
"10541_2",0.342902
"10541_8",0.426213
"10542_10",0.442174
"10542_4",0.150263
"10543_3",0.313681
"10543_7",0.349044
"10544_10",0.387467
"10544_3",0.44658
"10545_10",0.503536
"10545_2",0.364955
"10546_1",0.410374
"10546_10",0.491382
"10547_10",0.494021
"10547_3",0.265779
"10548_1",0.223936
"10548_10",0.594401
"10549_10",0.670174
"10549_2",0.216035
"1054_2",0.316382
"1054_9",0.644764
"10550_2",0.45099
"10550_8",0.313015
"10551_1",0.47829
"10551_10",0.55668
"10552_4",0.4831
"10552_7",0.413014
"10553_1",0.479954
"10553_7",0.703004
"10554_2",0.303915
"10554_9",0.630803
"10555_10",0.662876
"10555_3",0.353148
"10556_10",0.760387
"10556_3",0.19423
"10557_3",0.267094
"10557_8",0.58946
"10558_4",0.219646
"10558_9",0.623716
"10559_3",0.320147
"10559_7",0.446181
"1055_10",0.663645
"1055_3",0.327016
"10560_4",0.356366
"10560_9",0.701021
"10561_2",0.509504
"10561_9",0.704584
"10562_1",0.514671
"10562_7",0.599355
"10563_2",0.319818
"10563_9",0.465969
"10564_3",0.189763
"10564_7",0.721514
"10565_1",0.099011
"10565_10",0.655194
"10566_3",0.373624
"10566_9",0.547892
"10567_4",0.439774
"10567_8",0.684567
"10568_10",0.775659
"10568_4",0.391082
"10569_1",0.0973724
"10569_7",0.50138
"1056_3",0.575878
"1056_8",0.681889
"10570_1",0.318232
"10570_10",0.677489
"10571_10",0.464492
"10571_3",0.393505
"10572_1",0.420142
