"id","sentiment"
"10043_1",0.427418
"10043_10",0.54893
"10044_2",0.49957
"10044_8",0.704601
"10045_1",0.482443
"10045_7",0.606101
"10046_10",0.486534
"10046_4",0.596772
"10047_1",0.505434
"10047_10",0.519253
"10048_1",0.46783
"10048_8",0.482509
"10049_1",0.401619
"10049_8",0.794076
"1004_10",0.819755
"1004_4",0.469871
"10050_4",0.643309
"10050_8",0.53518
"10051_2",0.439094
"10051_8",0.624117
"10052_4",0.409512
"10052_7",0.661835
"10053_10",0.502348
"10053_4",0.517455
"10054_3",0.505729
"10054_7",0.581967
"10055_1",0.571358
"10055_10",0.459404
"10056_1",0.529029
"10056_8",0.470884
"10057_1",0.524266
"10057_8",0.444017
"10058_2",0.631706
"10058_8",0.48676
"10059_1",0.430078
"10059_10",0.480791
"1005_2",0.459453
"1005_7",0.543353
"10060_10",0.429456
"10060_3",0.412709
"10061_10",0.477817
"10061_4",0.500184
"10062_4",0.519591
"10062_9",0.427198
"10063_1",0.457909
"10063_10",0.485187
"10064_10",0.459499
"10064_2",0.463694
"10065_1",0.455912
"10065_8",0.49243
"10066_1",0.466305
"10066_7",0.45884
"10067_4",0.724581
"10067_7",0.479115
"10068_3",0.536253
"10068_8",0.544692
"10069_10",0.444715
"10069_3",0.483419
"1006_3",0.462876
"1006_8",0.606449
"10070_10",0.48094
"10070_3",0.509347
"10071_2",0.453249
"10071_8",0.612206
"10072_1",0.455725
"10072_10",0.458818
"10073_3",0.48001
"10073_7",0.468895
"10074_3",0.466256
"10074_7",0.531412
"10075_10",0.475713
"10075_3",0.437317
"10076_10",0.464218
"10076_3",0.496822
"10077_3",0.466175
"10077_7",0.487429
"10078_10",0.480317
"10078_3",0.477028
"10079_1",0.423898
"10079_10",0.53173
"1007_4",0.401296
"1007_9",0.462077
"10080_1",0.416098
"10080_10",0.545826
"10081_1",0.429519
"10081_10",0.409323
"10082_1",0.454358
"10082_8",0.513338
"10083_10",0.48874
"10083_2",0.463115
"10084_10",0.537893
"10084_3",0.452432
"10085_10",0.443214
"10085_2",0.504945
"10086_1",0.510232
"10086_10",0.513391
"10087_1",0.504891
"10087_7",0.493071
"10088_1",0.408663
"10088_8",0.413021
"10089_1",0.430459
"10089_9",0.578663
"1008_10",0.433685
"1008_2",0.454616
"10090_10",0.520362
"10090_3",0.495399
"10091_1",0.432098
"10091_10",0.406136
"10092_4",0.463791
"10092_8",0.434583
"10093_1",0.440532
"10093_10",0.487506
"10094_4",0.472806
"10094_9",0.698178
"10095_3",0.578894
"10095_9",0.429485
"10096_1",0.45514
"10096_9",0.483962
"10097_10",0.455952
"10097_2",0.493141
"10098_1",0.435136
"10098_9",0.549009
"10099_4",0.595599
"10099_9",0.476517
"1009_3",0.539467
"1009_8",0.480168
"100_10",0.510353
"100_4",0.476518
"10100_10",0.557521
"10100_3",0.530461
"10101_4",0.454523
"10101_9",0.620441
"10102_2",0.350427
"10102_8",0.49755
"10103_1",0.414273
"10103_9",0.571281
"10104_1",0.476213
"10104_10",0.495843
"10105_3",0.392153
"10105_8",0.632102
"10106_1",0.410332
"10106_10",0.709185
"10107_2",0.445323
"10107_9",0.461172
"10108_1",0.415167
"10108_8",0.490795
"10109_1",0.454036
"10109_10",0.557456
"1010_1",0.578629
"1010_9",0.472472
"10110_1",0.480059
"10110_10",0.525712
"10111_1",0.500958
"10111_10",0.542928
"10112_1",0.376762
"10112_10",0.611001
"10113_1",0.426901
"10113_9",0.487336
"10114_2",0.423065
"10114_8",0.475747
"10115_1",0.513717
"10115_8",0.497546
"10116_1",0.361019
"10116_10",0.477984
"10117_1",0.487052
"10117_9",0.443193
"10118_1",0.369764
"10118_8",0.671443
"10119_1",0.383118
"10119_10",0.462665
"1011_4",0.45583
"1011_8",0.526983
"10120_1",0.495728
"10120_10",0.445787
"10121_1",0.449014
"10121_10",0.50166
"10122_10",0.474111
"10122_2",0.534588
"10123_10",0.528315
"10123_4",0.562655
"10124_3",0.643628
"10124_8",0.528573
"10125_4",0.485898
"10125_8",0.484404
"10126_4",0.497712
"10126_9",0.489519
"10127_10",0.458773
"10127_2",0.456541
"10128_1",0.548688
"10128_10",0.47481
"10129_10",0.499932
"10129_2",0.424318
"1012_1",0.434277
"1012_8",0.485943
"10130_2",0.496838
"10130_8",0.551022
"10131_3",0.513872
"10131_7",0.583711
"10132_10",0.506735
"10132_3",0.579482
"10133_4",0.711413
"10133_8",0.515236
"10134_4",0.631677
"10134_7",0.546259
"10135_3",0.465072
"10135_8",0.601173
"10136_1",0.404252
"10136_10",0.405786
"10137_10",0.480797
"10137_2",0.521367
"10138_10",0.491656
"10138_2",0.430622
"10139_1",0.418123
"10139_10",0.58179
"1013_1",0.530258
"1013_7",0.531095
"10140_1",0.46486
"10140_10",0.524899
"10141_1",0.420761
"10141_8",0.612484
"10142_10",0.531404
"10142_3",0.47273
"10143_3",0.493175
"10143_9",0.529681
"10144_1",0.450075
"10144_8",0.458804
"10145_1",0.488063
"10145_8",0.45639
"10146_1",0.495575
"10146_10",0.486988
"10147_1",0.430616
"10147_7",0.524198
"10148_1",0.408202
"10148_10",0.519951
"10149_1",0.420274
"10149_9",0.604467
"1014_4",0.394065
"1014_8",0.508197
"10150_2",0.426642
"10150_8",0.648694
"10151_1",0.443213
"10151_8",0.460962
"10152_1",0.422496
"10152_9",0.449131
"10153_1",0.492073
"10153_10",0.490204
"10154_10",0.474491
"10154_2",0.465041
"10155_1",0.552783
"10155_7",0.476481
"10156_3",0.44491
"10156_8",0.478786
"10157_1",0.422375
"10157_8",0.523704
"10158_2",0.530308
"10158_9",0.464021
"10159_4",0.532982
"10159_7",0.547692
"1015_4",0.685848
"1015_8",0.526983
"10160_3",0.430616
"10160_7",0.771132
"10161_1",0.482299
"10161_7",0.48688
"10162_10",0.556847
"10162_4",0.517166
"10163_4",0.525039
"10163_7",0.67331
"10164_4",0.641581
"10164_9",0.48269
"10165_2",0.476459
"10165_9",0.516272
"10166_4",0.572393
"10166_8",0.521034
"10167_4",0.439661
"10167_9",0.831057
"10168_4",0.448058
"10168_9",0.574491
"10169_3",0.499698
"10169_8",0.588532
"1016_3",0.456137
"1016_7",0.483116
"10170_1",0.379224
"10170_8",0.686541
"10171_1",0.467933
"10171_8",0.552233
"10172_1",0.510591
"10172_9",0.603709
"10173_1",0.43474
"10173_8",0.490913
"10174_1",0.421938
"10174_9",0.46415
"10175_2",0.484795
"10175_7",0.462579
"10176_1",0.447583
"10176_9",0.456321
"10177_10",0.489563
"10177_3",0.516873
"10178_1",0.436853
"10178_10",0.559133
"10179_1",0.752396
"10179_10",0.512893
"1017_1",0.434821
"1017_7",0.450944
"10180_1",0.414903
"10180_8",0.534786
"10181_10",0.50159
"10181_2",0.443651
"10182_10",0.524252
"10182_3",0.444466
"10183_1",0.533059
"10183_9",0.654112
"10184_1",0.505177
"10184_9",0.518752
"10185_1",0.461803
"10185_10",0.633432
"10186_1",0.428715
"10186_10",0.503373
"10187_1",0.451706
"10187_10",0.486839
"10188_1",0.498196
"10188_10",0.439159
"10189_1",0.433419
"10189_10",0.502867
"1018_4",0.574664
"1018_7",0.515465
"10190_1",0.429893
"10190_10",0.479006
"10191_1",0.433102
"10191_10",0.482201
"10192_1",0.469077
"10192_10",0.492966
"10193_1",0.450827
"10193_7",0.716684
"10194_1",0.46863
"10194_7",0.547731
"10195_1",0.416323
"10195_10",0.52852
"10196_1",0.389338
"10196_8",0.505357
"10197_2",0.371524
"10197_8",0.43385
"10198_2",0.528011
"10198_8",0.654513
"10199_1",0.362155
"10199_10",0.765587
"1019_10",0.480033
"1019_3",0.422963
"101_3",0.509422
"101_9",0.500196
"10200_1",0.460318
"10200_7",0.471756
"10201_1",0.46017
"10201_7",0.5319
"10202_4",0.476001
"10202_9",0.579565
"10203_10",0.488988
"10203_2",0.422448
"10204_10",0.686386
"10204_2",0.508118
"10205_1",0.468738
"10205_10",0.482609
"10206_4",0.489773
"10206_8",0.599797
"10207_10",0.446698
"10207_3",0.482865
"10208_1",0.450639
"10208_10",0.53677
"10209_1",0.420838
"10209_7",0.516097
"1020_2",0.439007
"1020_7",0.723444
"10210_3",0.470082
"10210_7",0.634639
"10211_4",0.483858
"10211_8",0.654491
"10212_4",0.431414
"10212_7",0.658645
"10213_4",0.544257
"10213_7",0.470157
"10214_10",0.543979
"10214_2",0.468465
"10215_10",0.476113
"10215_4",0.552123
"10216_1",0.475883
"10216_10",0.46912
"10217_4",0.587902
"10217_7",0.514816
"10218_4",0.497111
"10218_7",0.504465
"10219_4",0.488726
"10219_9",0.467833
"1021_2",0.477989
"1021_7",0.431436
"10220_10",0.511745
"10220_3",0.676321
"10221_2",0.436698
"10221_8",0.544585
"10222_1",0.481798
"10222_8",0.527767
"10223_10",0.473166
"10223_2",0.448011
"10224_2",0.44748
"10224_9",0.44117
"10225_1",0.472292
"10225_10",0.52061
"10226_10",0.452596
"10226_3",0.440812
"10227_3",0.454045
"10227_7",0.454726
"10228_1",0.455712
"10228_10",0.451774
"10229_10",0.587738
"10229_2",0.476048
"1022_10",0.467683
"1022_3",0.465186
"10230_2",0.420432
"10230_7",0.478842
"10231_4",0.479738
"10231_9",0.481101
"10232_1",0.435489
"10232_10",0.545607
"10233_3",0.527759
"10233_7",0.49581
"10234_3",0.500203
"10234_9",0.674568
"10235_10",0.487201
"10235_3",0.539543
"10236_10",0.446235
"10236_4",0.490089
"10237_10",0.485313
"10237_3",0.509311
"10238_2",0.681651
"10238_7",0.530754
"10239_1",0.463663
"10239_9",0.5399
"1023_10",0.467407
"1023_3",0.535349
"10240_1",0.403301
"10240_10",0.496775
"10241_1",0.452138
"10241_10",0.47086
"10242_2",0.467839
"10242_8",0.507851
"10243_2",0.449414
"10243_9",0.619543
"10244_2",0.500165
"10244_7",0.787525
"10245_4",0.485976
"10245_9",0.667174
"10246_2",0.684854
"10246_9",0.557827
"10247_1",0.493856
"10247_10",0.478869
"10248_1",0.45283
"10248_9",0.479593
"10249_1",0.399281
"10249_8",0.50876
"1024_4",0.582109
"1024_9",0.516157
"10250_10",0.532514
"10250_4",0.486881
"10251_10",0.48443
"10251_3",0.425554
"10252_1",0.422117
"10252_10",0.449615
"10253_3",0.39792
"10253_7",0.616705
"10254_1",0.501998
"10254_8",0.549141
"10255_1",0.477288
"10255_10",0.457644
"10256_10",0.463288
"10256_4",0.444502
"10257_10",0.515175
"10257_3",0.489839
"10258_1",0.414779
"10258_8",0.47451
"10259_10",0.486384
"10259_3",0.445421
"1025_10",0.504484
"1025_3",0.627759
"10260_1",0.475082
"10260_10",0.487558
"10261_1",0.410848
"10261_8",0.454713
"10262_4",0.502074
"10262_7",0.66115
"10263_3",0.496866
"10263_7",0.871266
"10264_2",0.421917
"10264_8",0.598771
"10265_3",0.464499
"10265_9",0.493694
"10266_1",0.474804
"10266_7",0.582618
"10267_4",0.515778
"10267_7",0.753334
"10268_3",0.41463
"10268_7",0.470948
"10269_4",0.501951
"10269_8",0.71133
"1026_10",0.502068
"1026_2",0.452687
"10270_1",0.515547
"10270_10",0.438413
"10271_1",0.457572
"10271_8",0.567257
"10272_1",0.520427
"10272_7",0.532023
"10273_1",0.451097
"10273_10",0.510181
"10274_2",0.471416
"10274_8",0.503802
"10275_3",0.465365
"10275_9",0.493922
"10276_1",0.454928
"10276_8",0.459315
"10277_10",0.48246
"10277_2",0.452742
"10278_4",0.487699
"10278_7",0.459465
"10279_4",0.527569
"10279_9",0.487614
"1027_4",0.513925
"1027_9",0.497608
"10280_4",0.503459
"10280_8",0.440945
"10281_4",0.398977
"10281_9",0.490857
"10282_10",0.481308
"10282_2",0.490527
"10283_1",0.503376
"10283_10",0.48951
"10284_1",0.537543
"10284_9",0.487918
"10285_1",0.577244
"10285_9",0.67368
"10286_10",0.50141
"10286_3",0.486064
"10287_1",0.509164
"10287_10",0.497878
"10288_1",0.484398
"10288_8",0.600244
"10289_1",0.437209
"10289_9",0.518456
"1028_10",0.489809
"1028_4",0.597638
"10290_1",0.510538
"10290_10",0.627273
"10291_3",0.407288
"10291_9",0.612073
"10292_10",0.557006
"10292_2",0.611366
"10293_1",0.450157
"10293_9",0.630005
"10294_2",0.436007
"10294_9",0.490988
"10295_1",0.510837
"10295_10",0.526591
"10296_1",0.42242
"10296_8",0.570168
"10297_1",0.444053
"10297_10",0.482652
"10298_1",0.428741
"10298_9",0.509087
"10299_1",0.431072
"10299_10",0.541425
"1029_10",0.50852
"1029_2",0.464174
"102_4",0.483344
"102_8",0.467922
"10300_1",0.473556
"10300_10",0.515202
"10301_10",0.52252
"10301_2",0.568137
"10302_3",0.538158
"10302_7",0.535988
"10303_3",0.547767
"10303_9",0.544286
"10304_2",0.51008
"10304_7",0.462276
"10305_1",0.452174
"10305_10",0.531783
"10306_1",0.516911
"10306_8",0.517915
"10307_2",0.450175
"10307_7",0.63469
"10308_1",0.381519
"10308_10",0.564845
"10309_2",0.494652
"10309_8",0.542458
"1030_2",0.460762
"1030_9",0.459281
"10310_1",0.421864
"10310_8",0.482498
"10311_1",0.495342
"10311_10",0.454886
"10312_1",0.472591
"10312_9",0.504365
"10313_1",0.477394
"10313_10",0.458321
"10314_1",0.431036
"10314_9",0.471679
"10315_1",0.498107
"10315_10",0.544741
"10316_1",0.455551
"10316_10",0.535029
"10317_1",0.448856
"10317_10",0.546016
"10318_1",0.451365
"10318_8",0.522864
"10319_1",0.55677
"10319_8",0.490435
"1031_1",0.564162
"1031_10",0.581101
"10320_1",0.405372
"10320_10",0.668232
"10321_1",0.380543
"10321_10",0.482196
"10322_1",0.477678
"10322_9",0.52295
"10323_10",0.52965
"10323_2",0.499453
"10324_1",0.598154
"10324_8",0.537449
"10325_2",0.396858
"10325_9",0.50916
"10326_1",0.425928
"10326_10",0.56109
"10327_1",0.352276
"10327_7",0.461576
"10328_1",0.444796
"10328_10",0.513891
"10329_1",0.396923
"10329_10",0.480855
"1032_1",0.633464
"1032_10",0.642255
"10330_2",0.40114
"10330_9",0.472103
"10331_1",0.495922
"10331_9",0.550748
"10332_1",0.486105
"10332_10",0.509484
"10333_1",0.403764
"10333_10",0.422521
"10334_1",0.449672
"10334_7",0.526518
"10335_1",0.451966
"10335_7",0.543309
"10336_1",0.402971
"10336_7",0.566581
"10337_1",0.396636
"10337_10",0.586909
"10338_3",0.540135
"10338_9",0.496333
"10339_4",0.557017
"10339_8",0.47845
"1033_2",0.501954
"1033_9",0.492142
"10340_1",0.498702
"10340_7",0.479151
"10341_2",0.453026
"10341_7",0.513034
"10342_1",0.455716
"10342_9",0.466397
"10343_1",0.456423
"10343_9",0.476486
"10344_4",0.431143
"10344_9",0.493099
"10345_3",0.455813
"10345_7",0.533411
"10346_4",0.512842
"10346_9",0.505486
"10347_1",0.490396
"10347_10",0.562321
"10348_1",0.490935
"10348_10",0.490062
"10349_2",0.432339
"10349_8",0.579851
"1034_10",0.463992
"1034_2",0.517828
"10350_1",0.491709
"10350_9",0.493955
"10351_3",0.430196
"10351_8",0.50043
"10352_1",0.497731
"10352_10",0.496034
"10353_10",0.495673
"10353_2",0.485366
"10354_4",0.43223
"10354_7",0.497587
"10355_10",0.552438
"10355_4",0.456229
"10356_1",0.551639
"10356_7",0.55273
"10357_2",0.480595
"10357_7",0.64963
"10358_3",0.472601
"10358_7",0.578385
"10359_1",0.368339
"10359_8",0.518536
"1035_3",0.562726
"1035_9",0.496847
"10360_1",0.433546
"10360_9",0.467482
"10361_1",0.402473
"10361_9",0.452234
"10362_4",0.410447
"10362_7",0.488604
"10363_3",0.410455
"10363_7",0.460733
"10364_10",0.556784
"10364_2",0.4041
"10365_1",0.385417
"10365_7",0.486733
"10366_3",0.424342
"10366_8",0.445857
"10367_3",0.432898
"10367_8",0.540873
"10368_3",0.531583
"10368_8",0.514605
"10369_4",0.514271
"10369_9",0.550674
"1036_10",0.502491
"1036_3",0.488926
"10370_10",0.613496
"10370_3",0.426185
"10371_4",0.600098
"10371_8",0.499448
"10372_10",0.539473
"10372_4",0.454484
"10373_10",0.581928
"10373_2",0.579951
"10374_10",0.520525
"10374_3",0.479713
"10375_3",0.467512
"10375_8",0.584602
"10376_10",0.420322
"10376_3",0.510795
"10377_2",0.491575
"10377_8",0.469528
"10378_4",0.647474
"10378_8",0.497242
"10379_3",0.537102
"10379_9",0.456268
"1037_1",0.480955
"1037_10",0.477516
"10380_1",0.582704
"10380_7",0.533215
"10381_2",0.419774
"10381_8",0.496961
"10382_10",0.469161
"10382_3",0.435722
"10383_1",0.442817
"10383_8",0.538233
"10384_1",0.422695
"10384_7",0.516269
"10385_1",0.467982
"10385_10",0.457052
"10386_1",0.560249
"10386_7",0.469227
"10387_1",0.449617
"10387_9",0.478653
"10388_10",0.490331
"10388_4",0.41494
"10389_1",0.458527
"10389_7",0.7177
"1038_1",0.445628
"1038_10",0.609145
"10390_1",0.51821
"10390_7",0.470879
"10391_4",0.577549
"10391_9",0.604685
"10392_2",0.417134
"10392_8",0.491894
"10393_1",0.506401
"10393_9",0.497175
"10394_1",0.433007
"10394_9",0.50571
"10395_10",0.503416
"10395_2",0.455554
"10396_4",0.543761
"10396_8",0.53146
"10397_1",0.422062
"10397_10",0.569387
"10398_1",0.576091
"10398_10",0.592224
"10399_10",0.466908
"10399_2",0.557464
"1039_1",0.436016
"1039_10",0.540664
"103_10",0.50926
"103_3",0.469576
"10400_4",0.499083
"10400_9",0.669119
"10401_1",0.450956
"10401_7",0.512438
"10402_3",0.529525
"10402_8",0.470469
"10403_10",0.429913
"10403_4",0.470984
"10404_4",0.513733
"10404_9",0.438178
"10405_4",0.490931
"10405_7",0.457228
"10406_1",0.447939
"10406_8",0.652345
"10407_10",0.532806
"10407_2",0.496312
"10408_10",0.477443
"10408_2",0.469802
"10409_10",0.587974
"10409_2",0.422437
"1040_4",0.576307
"1040_9",0.460766
"10410_1",0.467781
"10410_10",0.515498
"10411_10",0.475039
"10411_3",0.525637
"10412_2",0.448976
"10412_8",0.488485
"10413_3",0.432144
"10413_8",0.474513
"10414_1",0.481898
"10414_10",0.50878
"10415_3",0.503347
"10415_7",0.550072
"10416_4",0.492474
"10416_9",0.54045
"10417_2",0.480575
"10417_7",0.494468
"10418_1",0.410244
"10418_8",0.527699
"10419_4",0.522561
"10419_8",0.552248
"1041_10",0.504182
"1041_2",0.44002
"10420_3",0.462275
"10420_9",0.614794
"10421_4",0.481806
"10421_8",0.580335
"10422_3",0.698719
"10422_9",0.686531
"10423_1",0.515651
"10423_9",0.549506
"10424_1",0.44551
"10424_7",0.462862
"10425_1",0.469393
"10425_10",0.497946
"10426_4",0.494333
"10426_8",0.420537
"10427_1",0.467567
"10427_10",0.456018
"10428_1",0.494594
"10428_10",0.552252
"10429_1",0.430995
"10429_9",0.453507
"1042_3",0.481831
"1042_7",0.544114
"10430_1",0.519528
"10430_10",0.495254
"10431_10",0.498114
"10431_2",0.479384
"10432_10",0.469552
"10432_4",0.473312
"10433_2",0.458569
"10433_8",0.489768
"10434_1",0.446308
"10434_8",0.561577
"10435_1",0.383986
"10435_7",0.456077
"10436_1",0.498117
"10436_8",0.458625
"10437_1",0.467849
"10437_9",0.483195
"10438_3",0.461594
"10438_9",0.425998
"10439_3",0.564363
"10439_8",0.517488
"1043_4",0.489755
"1043_9",0.565788
"10440_1",0.408842
"10440_7",0.497792
"10441_4",0.513469
"10441_9",0.470397
"10442_2",0.446584
"10442_8",0.480698
"10443_3",0.481774
"10443_7",0.440069
"10444_1",0.402032
"10444_9",0.462544
"10445_1",0.397423
"10445_10",0.479432
"10446_10",0.583247
"10446_2",0.483069
"10447_2",0.445004
"10447_7",0.445245
"10448_1",0.403894
"10448_7",0.518984
"10449_10",0.453267
"10449_2",0.423081
"1044_3",0.413636
"1044_8",0.534487
"10450_1",0.440062
"10450_7",0.563359
"10451_1",0.398504
"10451_7",0.573575
"10452_1",0.474969
"10452_8",0.487035
"10453_1",0.475185
"10453_10",0.664733
"10454_1",0.468592
"10454_8",0.483985
"10455_1",0.440046
"10455_9",0.421521
"10456_1",0.433641
"10456_10",0.488097
"10457_1",0.41004
"10457_8",0.472485
"10458_1",0.449544
"10458_7",0.494436
"10459_1",0.418529
"10459_10",0.506444
"1045_3",0.514946
"1045_9",0.636856
"10460_1",0.429412
"10460_10",0.52106
"10461_1",0.433745
"10461_10",0.605734
"10462_10",0.471813
"10462_3",0.694805
"10463_10",0.530821
"10463_2",0.466151
"10464_10",0.504822
"10464_2",0.413945
"10465_10",0.480079
"10465_3",0.446878
"10466_3",0.462964
"10466_8",0.522717
"10467_3",0.381968
"10467_9",0.474658
"10468_10",0.824396
"10468_2",0.457399
"10469_10",0.460338
"10469_3",0.379966
"1046_1",0.492401
"1046_9",0.513362
"10470_1",0.63062
"10470_10",0.463141
"10471_10",0.610646
"10471_4",0.469664
"10472_10",0.707778
"10472_3",0.591027
"10473_10",0.5082
"10473_4",0.437999
"10474_10",0.503114
"10474_3",0.516411
"10475_10",0.532022
"10475_2",0.491709
"10476_10",0.57317
"10476_2",0.593535
"10477_1",0.461407
"10477_9",0.59159
"10478_1",0.557881
"10478_10",0.56329
"10479_10",0.720992
"10479_4",0.665423
"1047_4",0.483794
"1047_8",0.5476
"10480_4",0.675588
"10480_8",0.463901
"10481_3",0.557929
"10481_9",0.589449
"10482_10",0.745649
"10482_4",0.420679
"10483_1",0.547288
"10483_8",0.562939
"10484_10",0.561609
"10484_2",0.446227
"10485_1",0.440895
"10485_10",0.697158
"10486_1",0.440571
"10486_10",0.620016
"10487_3",0.485785
"10487_7",0.532032
"10488_3",0.51821
"10488_7",0.714815
"10489_1",0.486996
"10489_8",0.666367
"1048_4",0.417189
"1048_8",0.50595
"10490_1",0.435676
"10490_9",0.537837
"10491_3",0.469723
"10491_7",0.568471
"10492_1",0.406942
"10492_8",0.49486
"10493_1",0.432195
"10493_10",0.413843
"10494_2",0.495267
"10494_8",0.471999
"10495_2",0.391152
"10495_8",0.506574
"10496_1",0.433967
"10496_10",0.588195
"10497_1",0.523846
"10497_10",0.497839
"10498_1",0.442001
"10498_10",0.423954
"10499_1",0.428374
"10499_8",0.498731
"1049_3",0.551307
"1049_9",0.492822
"104_1",0.458794
"104_10",0.481154
"10500_1",0.40079
"10500_7",0.479578
"10501_1",0.463595
"10501_10",0.462877
"10502_1",0.427735
"10502_7",0.513638
"10503_1",0.394364
"10503_8",0.546029
"10504_1",0.399062
"10504_7",0.406655
"10505_1",0.388703
"10505_7",0.68729
"10506_1",0.411043
"10506_8",0.464352
"10507_2",0.386525
"10507_7",0.508922
"10508_1",0.385531
"10508_7",0.488809
"10509_1",0.390455
"10509_8",0.425902
"1050_4",0.538957
"1050_9",0.483896
"10510_2",0.410437
"10510_7",0.487529
"10511_1",0.374778
"10511_10",0.43608
"10512_1",0.384179
"10512_9",0.48935
"10513_1",0.44446
"10513_7",0.495879
"10514_1",0.453564
"10514_9",0.505312
"10515_3",0.499336
"10515_8",0.499136
"10516_1",0.42251
"10516_10",0.508411
"10517_1",0.412832
"10517_10",0.503451
"10518_1",0.472579
"10518_7",0.507917
"10519_1",0.465126
"10519_8",0.449467
"1051_1",0.490442
"1051_10",0.516205
"10520_10",0.553355
"10520_2",0.509662
"10521_10",0.518801
"10521_2",0.44996
"10522_1",0.475181
"10522_10",0.516257
"10523_1",0.454714
"10523_9",0.475942
"10524_10",0.497094
"10524_2",0.3994
"10525_4",0.500681
"10525_7",0.524617
"10526_10",0.540052
"10526_2",0.483933
"10527_10",0.553769
"10527_3",0.480805
"10528_1",0.424425
"10528_8",0.594595
"10529_3",0.51694
"10529_7",0.498292
"1052_10",0.577575
"1052_3",0.590426
"10530_1",0.488376
"10530_10",0.568607
"10531_10",0.53399
"10531_3",0.473229
"10532_1",0.429654
"10532_9",0.510494
"10533_10",0.436756
"10533_3",0.454149
"10534_10",0.440242
"10534_2",0.425351
"10535_10",0.448766
"10535_3",0.451617
"10536_2",0.480377
"10536_8",0.506343
"10537_3",0.507407
"10537_9",0.45878
"10538_1",0.457765
"10538_10",0.456696
"10539_2",0.466447
"10539_8",0.515438
"1053_10",0.533606
"1053_4",0.524178
"10540_1",0.459034
"10540_10",0.449504
"10541_2",0.611714
"10541_8",0.475936
"10542_10",0.463851
"10542_4",0.471465
"10543_3",0.449299
"10543_7",0.44074
"10544_10",0.422629
"10544_3",0.613529
"10545_10",0.490754
"10545_2",0.429976
"10546_1",0.473098
"10546_10",0.417399
"10547_10",0.460273
"10547_3",0.392261
"10548_1",0.423846
"10548_10",0.460522
"10549_10",0.477433
"10549_2",0.693982
"1054_2",0.440494
"1054_9",0.513874
"10550_2",0.449963
"10550_8",0.430182
"10551_1",0.512832
"10551_10",0.448089
"10552_4",0.481932
"10552_7",0.501559
"10553_1",0.475142
"10553_7",0.624867
"10554_2",0.428245
"10554_9",0.520942
"10555_10",0.466744
"10555_3",0.486553
"10556_10",0.547956
"10556_3",0.367703
"10557_3",0.423968
"10557_8",0.482917
"10558_4",0.398713
"10558_9",0.497408
"10559_3",0.537125
"10559_7",0.493123
"1055_10",0.488913
"1055_3",0.451262
"10560_4",0.443561
"10560_9",0.490496
"10561_2",0.538401
"10561_9",0.501494
"10562_1",0.497863
"10562_7",0.595788
"10563_2",0.467247
"10563_9",0.453825
"10564_3",0.394951
"10564_7",0.613662
"10565_1",0.574691
"10565_10",0.574676
"10566_3",0.476623
"10566_9",0.527217
"10567_4",0.491727
"10567_8",0.480308
"10568_10",0.564572
"10568_4",0.462925
"10569_1",0.343928
"10569_7",0.454908
"1056_3",0.50332
"1056_8",0.576759
"10570_1",0.478356
"10570_10",0.467709
"10571_10",0.48758
"10571_3",0.552197
"10572_1",0.446447
"10572_10",0.475095
