"id","sentiment"
"10243_2",0.482707
"10243_9",0.482707
"10244_2",0.482707
"10244_7",0.482707
"10245_4",0.482707
"10245_9",0.482707
"10246_2",0.482707
"10246_9",0.482707
"10247_1",0.482707
"10247_10",0.482707
"10248_1",0.482707
"10248_9",0.482707
"10249_1",0.482707
"10249_8",0.482707
"1024_4",0.482707
"1024_9",0.482707
"10250_10",0.482707
"10250_4",0.482707
"10251_10",0.482707
"10251_3",0.482707
"10252_1",0.482707
"10252_10",0.482707
"10253_3",0.482707
"10253_7",0.482707
"10254_1",0.482707
"10254_8",0.482707
"10255_1",0.482707
"10255_10",0.482707
"10256_10",0.482707
"10256_4",0.482707
"10257_10",0.482707
"10257_3",0.482707
"10258_1",0.482707
"10258_8",0.482707
"10259_10",0.482707
"10259_3",0.482707
"1025_10",0.482707
"1025_3",0.482707
"10260_1",0.482707
"10260_10",0.482707
"10261_1",0.482707
"10261_8",0.482707
"10262_4",0.482707
"10262_7",0.482707
"10263_3",0.482707
"10263_7",0.482707
"10264_2",0.482707
"10264_8",0.482707
"10265_3",0.482707
"10265_9",0.482707
"10266_1",0.482707
"10266_7",0.482707
"10267_4",0.482707
"10267_7",0.482707
"10268_3",0.482707
"10268_7",0.482707
"10269_4",0.482707
"10269_8",0.482707
"1026_10",0.482707
"1026_2",0.482707
"10270_1",0.482707
"10270_10",0.482707
"10271_1",0.482707
"10271_8",0.482707
"10272_1",0.482707
"10272_7",0.482707
"10273_1",0.482707
"10273_10",0.482707
"10274_2",0.482707
"10274_8",0.482707
"10275_3",0.482707
"10275_9",0.482707
"10276_1",0.482707
"10276_8",0.482707
"10277_10",0.482707
"10277_2",0.482707
"10278_4",0.482707
"10278_7",0.482707
"10279_4",0.482707
"10279_9",0.482707
"1027_4",0.482707
"1027_9",0.482707
"10280_4",0.482707
"10280_8",0.482707
"10281_4",0.482707
"10281_9",0.482707
"10282_10",0.482707
"10282_2",0.482707
"10283_1",0.482707
"10283_10",0.482707
"10284_1",0.482707
"10284_9",0.482707
"10285_1",0.482707
"10285_9",0.482707
"10286_10",0.482707
"10286_3",0.482707
"10287_1",0.482707
"10287_10",0.482707
"10288_1",0.482707
"10288_8",0.482707
"10289_1",0.482707
"10289_9",0.482707
"1028_10",0.482707
"1028_4",0.482707
"10290_1",0.482707
"10290_10",0.482707
"10291_3",0.482707
"10291_9",0.482707
"10292_10",0.482707
"10292_2",0.482707
"10293_1",0.482707
"10293_9",0.482707
"10294_2",0.482707
"10294_9",0.482707
"10295_1",0.482707
"10295_10",0.482707
"10296_1",0.482707
"10296_8",0.482707
"10297_1",0.482707
"10297_10",0.482707
"10298_1",0.482707
"10298_9",0.482707
"10299_1",0.482707
"10299_10",0.482707
"1029_10",0.482707
"1029_2",0.482707
"102_4",0.482707
"102_8",0.482707
"10300_1",0.482707
"10300_10",0.482707
"10301_10",0.482707
"10301_2",0.482707
"10302_3",0.482707
"10302_7",0.482707
"10303_3",0.482707
"10303_9",0.482707
"10304_2",0.482707
"10304_7",0.482707
"10305_1",0.482707
"10305_10",0.482707
"10306_1",0.482707
"10306_8",0.482707
"10307_2",0.482707
"10307_7",0.482707
"10308_1",0.482707
"10308_10",0.482707
"10309_2",0.482707
"10309_8",0.482707
"1030_2",0.482707
"1030_9",0.482707
"10310_1",0.482707
"10310_8",0.482707
"10311_1",0.482707
"10311_10",0.482707
"10312_1",0.482707
"10312_9",0.482707
"10313_1",0.482707
"10313_10",0.482707
"10314_1",0.482707
"10314_9",0.482707
"10315_1",0.482707
"10315_10",0.482707
"10316_1",0.482707
"10316_10",0.482707
"10317_1",0.482707
"10317_10",0.482707
"10318_1",0.482707
"10318_8",0.482707
"10319_1",0.482707
"10319_8",0.482707
"1031_1",0.482707
"1031_10",0.482707
"10320_1",0.482707
"10320_10",0.482707
"10321_1",0.482707
"10321_10",0.482707
"10322_1",0.482707
"10322_9",0.482707
"10323_10",0.482707
"10323_2",0.482707
"10324_1",0.482707
"10324_8",0.482707
"10325_2",0.482707
"10325_9",0.482707
"10326_1",0.482707
"10326_10",0.482707
"10327_1",0.482707
"10327_7",0.482707
"10328_1",0.482707
"10328_10",0.482707
"10329_1",0.482707
"10329_10",0.482707
"1032_1",0.482707
"1032_10",0.482707
"10330_2",0.482707
"10330_9",0.482707
"10331_1",0.482707
"10331_9",0.482707
"10332_1",0.482707
"10332_10",0.482707
"10333_1",0.482707
"10333_10",0.482707
"10334_1",0.482707
"10334_7",0.482707
"10335_1",0.482707
"10335_7",0.482707
"10336_1",0.482707
"10336_7",0.482707
"10337_1",0.482707
"10337_10",0.482707
"10338_3",0.482707
"10338_9",0.482707
"10339_4",0.482707
"10339_8",0.482707
"1033_2",0.482707
"1033_9",0.482707
"10340_1",0.482707
"10340_7",0.482707
"10341_2",0.482707
"10341_7",0.482707
"10342_1",0.482707
"10342_9",0.482707
"10343_1",0.482707
"10343_9",0.482707
"10344_4",0.482707
"10344_9",0.482707
"10345_3",0.482707
"10345_7",0.482707
"10346_4",0.482707
"10346_9",0.482707
"10347_1",0.482707
"10347_10",0.482707
"10348_1",0.482707
"10348_10",0.482707
"10349_2",0.482707
"10349_8",0.482707
"1034_10",0.482707
"1034_2",0.482707
"10350_1",0.482707
"10350_9",0.482707
"10351_3",0.482707
"10351_8",0.482707
"10352_1",0.482707
"10352_10",0.482707
"10353_10",0.482707
"10353_2",0.482707
"10354_4",0.482707
"10354_7",0.482707
"10355_10",0.482707
"10355_4",0.482707
"10356_1",0.482707
"10356_7",0.482707
"10357_2",0.482707
"10357_7",0.482707
"10358_3",0.482707
"10358_7",0.482707
"10359_1",0.482707
"10359_8",0.482707
"1035_3",0.482707
"1035_9",0.482707
"10360_1",0.482707
"10360_9",0.482707
"10361_1",0.482707
"10361_9",0.482707
"10362_4",0.482707
"10362_7",0.482707
"10363_3",0.482707
"10363_7",0.482707
"10364_10",0.482707
"10364_2",0.482707
"10365_1",0.482707
"10365_7",0.482707
"10366_3",0.482707
"10366_8",0.482707
"10367_3",0.482707
"10367_8",0.482707
"10368_3",0.482707
"10368_8",0.482707
"10369_4",0.482707
"10369_9",0.482707
"1036_10",0.482707
"1036_3",0.482707
"10370_10",0.482707
"10370_3",0.482707
"10371_4",0.482707
"10371_8",0.482707
"10372_10",0.482707
"10372_4",0.482707
"10373_10",0.482707
"10373_2",0.482707
"10374_10",0.482707
"10374_3",0.482707
"10375_3",0.482707
"10375_8",0.482707
"10376_10",0.482707
"10376_3",0.482707
"10377_2",0.482707
"10377_8",0.482707
"10378_4",0.482707
"10378_8",0.482707
"10379_3",0.482707
"10379_9",0.482707
"1037_1",0.482707
"1037_10",0.482707
"10380_1",0.482707
"10380_7",0.482707
"10381_2",0.482707
"10381_8",0.482707
"10382_10",0.482707
"10382_3",0.482707
"10383_1",0.482707
"10383_8",0.482707
"10384_1",0.482707
"10384_7",0.482707
"10385_1",0.482707
"10385_10",0.482707
"10386_1",0.482707
"10386_7",0.482707
"10387_1",0.482707
"10387_9",0.482707
"10388_10",0.482707
"10388_4",0.482707
"10389_1",0.482707
"10389_7",0.482707
"1038_1",0.482707
"1038_10",0.482707
"10390_1",0.482707
"10390_7",0.482707
"10391_4",0.482707
"10391_9",0.482707
"10392_2",0.482707
"10392_8",0.482707
"10393_1",0.482707
"10393_9",0.482707
"10394_1",0.482707
"10394_9",0.482707
"10395_10",0.482707
"10395_2",0.482707
"10396_4",0.482707
"10396_8",0.482707
"10397_1",0.482707
"10397_10",0.482707
"10398_1",0.482707
"10398_10",0.482707
"10399_10",0.482707
"10399_2",0.482707
"1039_1",0.482707
"1039_10",0.482707
"103_10",0.482707
"103_3",0.482707
"10400_4",0.482707
"10400_9",0.482707
"10401_1",0.482707
"10401_7",0.482707
"10402_3",0.482707
"10402_8",0.482707
"10403_10",0.482707
"10403_4",0.482707
"10404_4",0.482707
"10404_9",0.482707
"10405_4",0.482707
"10405_7",0.482707
"10406_1",0.482707
"10406_8",0.482707
"10407_10",0.482707
"10407_2",0.482707
"10408_10",0.482707
"10408_2",0.482707
"10409_10",0.482707
"10409_2",0.482707
"1040_4",0.482707
"1040_9",0.482707
"10410_1",0.482707
"10410_10",0.482707
"10411_10",0.482707
"10411_3",0.482707
"10412_2",0.482707
"10412_8",0.482707
"10413_3",0.482707
"10413_8",0.482707
"10414_1",0.482707
"10414_10",0.482707
"10415_3",0.482707
"10415_7",0.482707
"10416_4",0.482707
"10416_9",0.482707
"10417_2",0.482707
"10417_7",0.482707
"10418_1",0.482707
"10418_8",0.482707
"10419_4",0.482707
"10419_8",0.482707
"1041_10",0.482707
"1041_2",0.482707
"10420_3",0.482707
"10420_9",0.482707
"10421_4",0.482707
"10421_8",0.482707
"10422_3",0.482707
"10422_9",0.482707
"10423_1",0.482707
"10423_9",0.482707
"10424_1",0.482707
"10424_7",0.482707
"10425_1",0.482707
"10425_10",0.482707
"10426_4",0.482707
"10426_8",0.482707
"10427_1",0.482707
"10427_10",0.482707
"10428_1",0.482707
"10428_10",0.482707
"10429_1",0.482707
"10429_9",0.482707
"1042_3",0.482707
"1042_7",0.482707
"10430_1",0.482707
"10430_10",0.482707
"10431_10",0.482707
"10431_2",0.482707
"10432_10",0.482707
"10432_4",0.482707
"10433_2",0.482707
"10433_8",0.482707
"10434_1",0.482707
"10434_8",0.482707
"10435_1",0.482707
"10435_7",0.482707
"10436_1",0.482707
"10436_8",0.482707
"10437_1",0.482707
"10437_9",0.482707
"10438_3",0.482707
"10438_9",0.482707
"10439_3",0.482707
"10439_8",0.482707
"1043_4",0.482707
"1043_9",0.482707
"10440_1",0.482707
"10440_7",0.482707
"10441_4",0.482707
"10441_9",0.482707
"10442_2",0.482707
"10442_8",0.482707
"10443_3",0.482707
"10443_7",0.482707
"10444_1",0.482707
"10444_9",0.482707
"10445_1",0.482707
"10445_10",0.482707
"10446_10",0.482707
"10446_2",0.482707
"10447_2",0.482707
"10447_7",0.482707
"10448_1",0.482707
"10448_7",0.482707
"10449_10",0.482707
"10449_2",0.482707
"1044_3",0.482707
"1044_8",0.482707
"10450_1",0.482707
"10450_7",0.482707
"10451_1",0.482707
"10451_7",0.482707
"10452_1",0.482707
"10452_8",0.482707
"10453_1",0.482707
"10453_10",0.482707
"10454_1",0.482707
"10454_8",0.482707
"10455_1",0.482707
"10455_9",0.482707
"10456_1",0.482707
"10456_10",0.482707
"10457_1",0.482707
"10457_8",0.482707
"10458_1",0.482707
"10458_7",0.482707
"10459_1",0.482707
"10459_10",0.482707
"1045_3",0.482707
"1045_9",0.482707
"10460_1",0.482707
"10460_10",0.482707
"10461_1",0.482707
"10461_10",0.482707
"10462_10",0.482707
"10462_3",0.482707
"10463_10",0.482707
"10463_2",0.482707
"10464_10",0.482707
"10464_2",0.482707
"10465_10",0.482707
"10465_3",0.482707
"10466_3",0.482707
"10466_8",0.482707
"10467_3",0.482707
"10467_9",0.482707
"10468_10",0.482707
"10468_2",0.482707
"10469_10",0.482707
"10469_3",0.482707
"1046_1",0.482707
"1046_9",0.482707
"10470_1",0.482707
"10470_10",0.482707
"10471_10",0.482707
"10471_4",0.482707
"10472_10",0.482707
"10472_3",0.482707
"10473_10",0.482707
"10473_4",0.482707
"10474_10",0.482707
"10474_3",0.482707
"10475_10",0.482707
"10475_2",0.482707
"10476_10",0.482707
"10476_2",0.482707
"10477_1",0.482707
"10477_9",0.482707
"10478_1",0.482707
"10478_10",0.482707
"10479_10",0.482707
"10479_4",0.482707
"1047_4",0.482707
"1047_8",0.482707
"10480_4",0.482707
"10480_8",0.482707
"10481_3",0.482707
"10481_9",0.482707
"10482_10",0.482707
"10482_4",0.482707
"10483_1",0.482707
"10483_8",0.482707
"10484_10",0.482707
"10484_2",0.482707
"10485_1",0.482707
"10485_10",0.482707
"10486_1",0.482707
"10486_10",0.482707
"10487_3",0.482707
"10487_7",0.482707
"10488_3",0.482707
"10488_7",0.482707
"10489_1",0.482707
"10489_8",0.482707
"1048_4",0.482707
"1048_8",0.482707
"10490_1",0.482707
"10490_9",0.482707
"10491_3",0.482707
"10491_7",0.482707
"10492_1",0.482707
"10492_8",0.482707
"10493_1",0.482707
"10493_10",0.482707
"10494_2",0.482707
"10494_8",0.482707
"10495_2",0.482707
"10495_8",0.482707
"10496_1",0.482707
"10496_10",0.482707
"10497_1",0.482707
"10497_10",0.482707
"10498_1",0.482707
"10498_10",0.482707
"10499_1",0.482707
"10499_8",0.482707
"1049_3",0.482707
"1049_9",0.482707
"104_1",0.482707
"104_10",0.482707
"10500_1",0.482707
"10500_7",0.482707
"10501_1",0.482707
"10501_10",0.482707
"10502_1",0.482707
"10502_7",0.482707
"10503_1",0.482707
"10503_8",0.482707
"10504_1",0.482707
"10504_7",0.482707
"10505_1",0.482707
"10505_7",0.482707
"10506_1",0.482707
"10506_8",0.482707
"10507_2",0.482707
"10507_7",0.482707
"10508_1",0.482707
"10508_7",0.482707
"10509_1",0.482707
"10509_8",0.482707
"1050_4",0.482707
"1050_9",0.482707
"10510_2",0.482707
"10510_7",0.482707
"10511_1",0.482707
"10511_10",0.482707
"10512_1",0.482707
"10512_9",0.482707
"10513_1",0.482707
"10513_7",0.482707
"10514_1",0.482707
"10514_9",0.482707
"10515_3",0.482707
"10515_8",0.482707
"10516_1",0.482707
"10516_10",0.482707
"10517_1",0.482707
"10517_10",0.482707
"10518_1",0.482707
"10518_7",0.482707
"10519_1",0.482707
"10519_8",0.482707
"1051_1",0.482707
"1051_10",0.482707
"10520_10",0.482707
"10520_2",0.482707
"10521_10",0.482707
"10521_2",0.482707
"10522_1",0.482707
"10522_10",0.482707
"10523_1",0.482707
"10523_9",0.482707
"10524_10",0.482707
"10524_2",0.482707
"10525_4",0.482707
"10525_7",0.482707
"10526_10",0.482707
"10526_2",0.482707
"10527_10",0.482707
"10527_3",0.482707
"10528_1",0.482707
"10528_8",0.482707
"10529_3",0.482707
"10529_7",0.482707
"1052_10",0.482707
"1052_3",0.482707
"10530_1",0.482707
"10530_10",0.482707
"10531_10",0.482707
"10531_3",0.482707
"10532_1",0.482707
"10532_9",0.482707
"10533_10",0.482707
"10533_3",0.482707
"10534_10",0.482707
"10534_2",0.482707
"10535_10",0.482707
"10535_3",0.482707
"10536_2",0.482707
"10536_8",0.482707
"10537_3",0.482707
"10537_9",0.482707
"10538_1",0.482707
"10538_10",0.482707
"10539_2",0.482707
"10539_8",0.482707
"1053_10",0.482707
"1053_4",0.482707
"10540_1",0.482707
"10540_10",0.482707
"10541_2",0.482707
"10541_8",0.482707
"10542_10",0.482707
"10542_4",0.482707
"10543_3",0.482707
"10543_7",0.482707
"10544_10",0.482707
"10544_3",0.482707
"10545_10",0.482707
"10545_2",0.482707
"10546_1",0.482707
"10546_10",0.482707
"10547_10",0.482707
"10547_3",0.482707
"10548_1",0.482707
"10548_10",0.482707
"10549_10",0.482707
"10549_2",0.482707
"1054_2",0.482707
"1054_9",0.482707
"10550_2",0.482707
"10550_8",0.482707
"10551_1",0.482707
"10551_10",0.482707
"10552_4",0.482707
"10552_7",0.482707
"10553_1",0.482707
"10553_7",0.482707
"10554_2",0.482707
"10554_9",0.482707
"10555_10",0.482707
"10555_3",0.482707
"10556_10",0.482707
"10556_3",0.482707
"10557_3",0.482707
"10557_8",0.482707
"10558_4",0.482707
"10558_9",0.482707
"10559_3",0.482707
"10559_7",0.482707
"1055_10",0.482707
"1055_3",0.482707
"10560_4",0.482707
"10560_9",0.482707
"10561_2",0.482707
"10561_9",0.482707
"10562_1",0.482707
"10562_7",0.482707
"10563_2",0.482707
"10563_9",0.482707
"10564_3",0.482707
"10564_7",0.482707
"10565_1",0.482707
"10565_10",0.482707
"10566_3",0.482707
"10566_9",0.482707
"10567_4",0.482707
"10567_8",0.482707
"10568_10",0.482707
"10568_4",0.482707
"10569_1",0.482707
"10569_7",0.482707
"1056_3",0.482707
"1056_8",0.482707
"10570_1",0.482707
"10570_10",0.482707
"10571_10",0.482707
"10571_3",0.482707
"10572_1",0.482707
"10572_10",0.482707
