"id","sentiment"
"10087_7",0.815153
"10088_1",0.0123968
"10088_8",0.828608
"10089_1",0.101293
"10089_9",0.996291
"1008_10",0.199266
"1008_2",0.364873
"10090_10",0.988431
"10090_3",0.0373939
"10091_1",0.0408472
"10091_10",0.631684
"10092_4",0.0692634
"10092_8",0.630282
"10093_1",0.0554242
"10093_10",0.988334
"10094_4",0.12929
"10094_9",0.997452
"10095_3",0.0966882
"10095_9",0.991739
"10096_1",0.00812103
"10096_9",0.962898
"10097_10",0.997881
"10097_2",0.0152309
"10098_1",0.0757455
"10098_9",0.948196
"10099_4",0.462632
"10099_9",0.890708
"1009_3",0.210367
"1009_8",0.986515
"100_10",0.99318
"100_4",0.118172
"10100_10",0.984564
"10100_3",0.771979
"10101_4",0.0844065
"10101_9",0.998257
"10102_2",0.0195897
"10102_8",0.992624
"10103_1",0.000232758
"10103_9",0.264209
"10104_1",0.000919727
"10104_10",0.954787
"10105_3",0.000296331
"10105_8",0.972739
"10106_1",0.00830065
"10106_10",0.441955
"10107_2",0.0300695
"10107_9",0.813795
"10108_1",0.0600166
"10108_8",0.998522
"10109_1",0.192638
"10109_10",0.999973
"1010_1",0.0776728
"1010_9",0.997639
"10110_1",0.0341629
"10110_10",0.924585
"10111_1",4.03578e-05
"10111_10",0.996825
"10112_1",0.0692869
"10112_10",0.999961
"10113_1",0.0454241
"10113_9",0.996632
"10114_2",0.0109147
"10114_8",0.930541
"10115_1",0.00123538
"10115_8",0.90715
"10116_1",0.00034338
"10116_10",0.950102
"10117_1",6.604e-05
"10117_9",0.834911
"10118_1",0.000719008
"10118_8",0.998999
"10119_1",0.516905
"10119_10",0.992913
"1011_4",0.408984
"1011_8",0.934475
"10120_1",5.39999e-05
"10120_10",0.935082
"10121_1",0.155123
"10121_10",0.948437
"10122_10",0.945259
"10122_2",0.0114993
"10123_10",0.958942
"10123_4",0.015236
"10124_3",0.247059
"10124_8",0.999956
"10125_4",0.644737
"10125_8",0.914267
"10126_4",0.325611
"10126_9",0.991621
"10127_10",0.809822
"10127_2",0.00762889
"10128_1",0.0678115
"10128_10",0.991094
"10129_10",0.314719
"10129_2",0.00405117
"1012_1",0.3596
"1012_8",0.0481979
"10130_2",0.00811492
"10130_8",0.989605
"10131_3",0.0996318
"10131_7",0.996466
"10132_10",0.958675
"10132_3",0.00884995
"10133_4",0.0919244
"10133_8",0.9317
"10134_4",0.0296544
"10134_7",0.970586
"10135_3",0.201398
"10135_8",0.958347
"10136_1",0.00436789
"10136_10",0.797565
"10137_10",0.991764
"10137_2",0.149122
"10138_10",0.925917
"10138_2",0.0781867
"10139_1",0.00954933
"10139_10",0.316936
"1013_1",0.652587
"1013_7",0.513808
"10140_1",0.0059886
"10140_10",0.78451
"10141_1",0.309641
"10141_8",0.761498
"10142_10",0.951984
"10142_3",0.381712
"10143_3",0.00673258
"10143_9",0.985692
"10144_1",0.262618
"10144_8",0.998315
"10145_1",0.0134983
"10145_8",0.870814
"10146_1",0.642488
"10146_10",0.994145
"10147_1",6.44794e-07
"10147_7",0.860436
"10148_1",0.0584648
"10148_10",0.999932
"10149_1",0.0016771
"10149_9",0.995969
"1014_4",0.0235326
"1014_8",0.280702
"10150_2",0.0785277
"10150_8",0.998381
"10151_1",0.307997
"10151_8",0.607658
"10152_1",0.00476911
"10152_9",0.971961
"10153_1",0.0655781
"10153_10",0.747094
"10154_10",0.956831
"10154_2",0.945268
"10155_1",0.00336638
"10155_7",0.54414
"10156_3",0.0527262
"10156_8",0.842353
"10157_1",0.00973983
"10157_8",0.885685
"10158_2",0.193878
"10158_9",0.998416
"10159_4",0.398137
"10159_7",0.987735
"1015_4",0.102063
"1015_8",0.934475
"10160_3",0.0511661
"10160_7",0.998677
"10161_1",0.0639889
"10161_7",0.695962
"10162_10",0.941515
"10162_4",0.65959
"10163_4",0.406107
"10163_7",0.999629
"10164_4",0.186553
"10164_9",0.57485
"10165_2",0.145979
"10165_9",0.900575
"10166_4",0.918828
"10166_8",0.956478
"10167_4",0.085734
"10167_9",0.999908
"10168_4",0.00648398
"10168_9",0.984862
"10169_3",0.159919
"10169_8",0.998691
"1016_3",0.418988
"1016_7",0.0786529
"10170_1",0.000344135
"10170_8",0.826484
"10171_1",0.000560442
"10171_8",0.997385
"10172_1",0.475344
"10172_9",0.953689
"10173_1",0.0481478
"10173_8",0.882686
"10174_1",0.00601261
"10174_9",0.702443
"10175_2",0.0217214
"10175_7",0.931258
"10176_1",0.123856
"10176_9",0.975079
"10177_10",0.96731
"10177_3",0.000181103
"10178_1",0.00692674
"10178_10",0.91995
"10179_1",1.16639e-05
"10179_10",0.703641
"1017_1",0.0748951
"1017_7",0.411863
"10180_1",0.0103105
"10180_8",0.531792
"10181_10",0.985761
"10181_2",0.00307496
"10182_10",0.986179
"10182_3",0.0010356
"10183_1",3.30255e-07
"10183_9",0.997238
"10184_1",0.000230291
"10184_9",0.992334
"10185_1",0.526125
"10185_10",0.982124
"10186_1",0.0262962
"10186_10",0.750807
"10187_1",0.00289518
"10187_10",0.957952
"10188_1",0.652871
"10188_10",0.2102
"10189_1",0.00857592
"10189_10",0.941605
"1018_4",0.879158
"1018_7",0.994371
"10190_1",0.0290172
"10190_10",0.252545
"10191_1",0.0348525
"10191_10",0.902637
"10192_1",0.034244
"10192_10",0.929038
"10193_1",0.0972012
"10193_7",0.999981
"10194_1",0.0583105
"10194_7",0.030737
"10195_1",0.000333422
"10195_10",0.96333
"10196_1",0.0021214
"10196_8",0.968494
"10197_2",0.00249194
"10197_8",0.986867
"10198_2",0.307151
"10198_8",0.958168
"10199_1",0.00272696
"10199_10",0.994163
"1019_10",0.876614
"1019_3",0.281779
"101_3",0.202248
"101_9",0.310948
"10200_1",0.0143797
"10200_7",0.12136
"10201_1",0.906593
"10201_7",0.731101
"10202_4",0.224635
"10202_9",0.992237
"10203_10",0.967578
"10203_2",0.0227289
"10204_10",0.999294
"10204_2",0.324526
"10205_1",0.0277825
"10205_10",0.715375
"10206_4",0.349136
"10206_8",0.989802
"10207_10",0.772291
"10207_3",0.100975
"10208_1",0.15523
"10208_10",0.968922
"10209_1",0.0993971
"10209_7",0.3548
"1020_2",0.0907356
"1020_7",0.933095
"10210_3",0.456277
"10210_7",0.976965
"10211_4",0.101952
"10211_8",0.923673
"10212_4",0.0375907
"10212_7",0.741084
"10213_4",0.231476
"10213_7",0.15039
"10214_10",0.803396
"10214_2",0.0344196
"10215_10",0.342251
"10215_4",0.00798816
"10216_1",0.0391895
"10216_10",0.888266
"10217_4",0.000473447
"10217_7",0.764993
"10218_4",0.209473
"10218_7",0.587849
"10219_4",0.160299
"10219_9",0.0808148
"1021_2",0.00150469
"1021_7",0.474161
"10220_10",0.97799
"10220_3",2.80736e-05
"10221_2",0.112393
"10221_8",0.974599
"10222_1",0.482792
"10222_8",0.891284
"10223_10",0.972271
"10223_2",0.0524463
"10224_2",0.0592734
"10224_9",0.223623
"10225_1",0.138775
"10225_10",0.990452
"10226_10",0.970788
"10226_3",0.451842
"10227_3",0.0588736
"10227_7",0.702318
"10228_1",0.0189217
"10228_10",0.357409
"10229_10",0.984577
"10229_2",0.140017
"1022_10",0.936428
"1022_3",0.500866
"10230_2",0.303779
"10230_7",0.897303
"10231_4",0.151208
"10231_9",0.997356
"10232_1",0.00249284
"10232_10",0.999998
"10233_3",0.238771
"10233_7",0.242774
"10234_3",0.0108397
"10234_9",0.999989
"10235_10",0.856653
"10235_3",0.652551
"10236_10",0.753792
"10236_4",0.195719
"10237_10",0.992699
"10237_3",0.0074812
"10238_2",0.525556
"10238_7",0.988838
"10239_1",0.0167757
"10239_9",0.91761
"1023_10",0.990577
"1023_3",0.0918214
"10240_1",0.0255056
"10240_10",0.616314
"10241_1",0.00110592
"10241_10",0.993279
"10242_2",0.0182287
"10242_8",0.809669
"10243_2",0.000123473
"10243_9",0.996394
"10244_2",0.168481
"10244_7",0.971885
"10245_4",0.111426
"10245_9",0.96817
"10246_2",0.00247082
"10246_9",0.997628
"10247_1",0.0463783
"10247_10",0.945018
"10248_1",0.165916
"10248_9",0.94097
"10249_1",0.00216134
"10249_8",0.985758
"1024_4",0.0121952
"1024_9",0.816147
"10250_10",0.860903
"10250_4",0.0924064
"10251_10",0.982196
"10251_3",0.0485371
"10252_1",0.00253717
"10252_10",0.709982
"10253_3",0.0138614
"10253_7",0.976159
"10254_1",0.00182984
"10254_8",0.984816
"10255_1",0.838751
"10255_10",0.98835
"10256_10",0.92383
"10256_4",0.0352793
"10257_10",0.99922
"10257_3",0.108507
"10258_1",0.104401
"10258_8",0.977751
"10259_10",0.292498
"10259_3",0.00123404
"1025_10",0.993809
"1025_3",0.0308046
"10260_1",0.485219
"10260_10",0.872395
"10261_1",0.0730689
"10261_8",0.646602
"10262_4",0.0885765
"10262_7",0.987868
"10263_3",0.0492362
"10263_7",0.986102
"10264_2",0.0323323
"10264_8",0.909713
"10265_3",0.0698958
"10265_9",0.844454
"10266_1",0.00304311
"10266_7",0.999588
"10267_4",0.944725
"10267_7",0.947139
"10268_3",0.0128061
"10268_7",0.958289
"10269_4",0.192821
"10269_8",0.981515
"1026_10",0.930474
"1026_2",0.227825
"10270_1",0.0046727
"10270_10",0.947353
"10271_1",0.919049
"10271_8",0.98737
"10272_1",0.000550513
"10272_7",0.993941
"10273_1",0.536593
"10273_10",0.970535
"10274_2",0.00616227
"10274_8",0.828836
"10275_3",0.23065
"10275_9",0.750605
"10276_1",4.53799e-06
"10276_8",0.436242
"10277_10",0.962638
"10277_2",0.326192
"10278_4",0.0205833
"10278_7",0.930661
"10279_4",0.305588
"10279_9",0.981935
"1027_4",0.600933
"1027_9",0.686038
"10280_4",0.388849
"10280_8",0.547951
"10281_4",0.0716964
"10281_9",0.989426
"10282_10",0.905869
"10282_2",0.16371
"10283_1",0.658729
"10283_10",0.556684
"10284_1",0.000199346
"10284_9",0.531848
"10285_1",0.856338
"10285_9",0.998845
"10286_10",0.582617
"10286_3",0.514301
"10287_1",0.0107648
"10287_10",0.727795
"10288_1",0.270649
"10288_8",0.971612
"10289_1",0.528022
"10289_9",0.911711
"1028_10",0.89642
"1028_4",0.0932593
"10290_1",8.84435e-05
"10290_10",0.993218
"10291_3",0.0339376
"10291_9",0.991912
"10292_10",0.984463
"10292_2",0.039653
"10293_1",0.336134
"10293_9",0.999272
"10294_2",0.00794188
"10294_9",0.921182
"10295_1",0.521235
"10295_10",0.993676
"10296_1",0.109384
"10296_8",0.987335
"10297_1",5.77972e-05
"10297_10",0.987694
"10298_1",0.0265259
"10298_9",0.973379
"10299_1",6.17175e-05
"10299_10",0.998381
"1029_10",0.778615
"1029_2",0.00115162
"102_4",0.357258
"102_8",0.152783
"10300_1",0.102333
"10300_10",0.772519
"10301_10",0.920491
"10301_2",0.212263
"10302_3",0.123394
"10302_7",0.594672
"10303_3",0.038266
"10303_9",0.994674
"10304_2",0.0393041
"10304_7",0.930673
"10305_1",0.972793
"10305_10",0.985218
"10306_1",0.000230728
"10306_8",0.968318
"10307_2",0.81197
"10307_7",0.139272
"10308_1",0.00475599
"10308_10",0.845494
"10309_2",0.0403556
"10309_8",0.973855
"1030_2",0.0398166
"1030_9",0.884429
"10310_1",0.0250786
"10310_8",0.528037
"10311_1",0.758641
"10311_10",0.792143
"10312_1",0.580104
"10312_9",0.767859
"10313_1",0.167375
"10313_10",0.898758
"10314_1",0.161527
"10314_9",0.861633
"10315_1",0.58955
"10315_10",0.998826
"10316_1",0.0578389
"10316_10",0.907913
"10317_1",0.0159284
"10317_10",0.902955
"10318_1",0.0134849
"10318_8",0.921019
"10319_1",0.0227343
"10319_8",0.322605
"1031_1",5.05095e-05
"1031_10",0.95467
"10320_1",0.02818
"10320_10",0.971003
"10321_1",0.00277577
"10321_10",0.796782
"10322_1",0.000236236
"10322_9",0.754305
"10323_10",0.520217
"10323_2",0.627876
"10324_1",3.67039e-05
"10324_8",0.253865
"10325_2",0.215117
"10325_9",0.971247
"10326_1",0.153824
"10326_10",0.618274
"10327_1",0.00189128
"10327_7",0.904517
"10328_1",0.0849365
"10328_10",0.983147
"10329_1",0.000451345
"10329_10",0.926946
"1032_1",0.331578
"1032_10",0.908429
"10330_2",0.00386927
"10330_9",0.879896
"10331_1",0.000104045
"10331_9",0.982224
"10332_1",0.0320406
"10332_10",0.859826
"10333_1",0.0210697
"10333_10",0.542239
"10334_1",0.00320717
"10334_7",0.995195
"10335_1",0.502263
"10335_7",0.893342
"10336_1",0.180847
"10336_7",0.993477
"10337_1",0.0129761
"10337_10",0.999486
"10338_3",0.13636
"10338_9",0.627027
"10339_4",0.528229
"10339_8",0.969645
"1033_2",0.00963607
"1033_9",0.627077
"10340_1",0.821538
"10340_7",0.804345
"10341_2",0.581856
"10341_7",0.941534
"10342_1",0.00205489
"10342_9",0.903863
"10343_1",0.255132
"10343_9",0.862432
"10344_4",0.338112
"10344_9",0.992562
"10345_3",0.197635
"10345_7",0.795837
"10346_4",0.000185108
"10346_9",0.975857
"10347_1",0.000776183
"10347_10",0.989824
"10348_1",0.0427792
"10348_10",0.712665
"10349_2",0.15073
"10349_8",0.99965
"1034_10",0.859905
"1034_2",0.00233608
"10350_1",0.385952
"10350_9",0.995554
"10351_3",0.000691634
"10351_8",0.974091
"10352_1",0.0771652
"10352_10",0.910864
"10353_10",0.2799
"10353_2",0.00249672
"10354_4",0.708494
"10354_7",0.13542
"10355_10",0.764298
"10355_4",0.537376
"10356_1",0.147959
"10356_7",0.14334
"10357_2",0.0754879
"10357_7",0.0670797
"10358_3",0.451469
"10358_7",0.12661
"10359_1",0.0043826
"10359_8",0.563222
"1035_3",0.0430008
"1035_9",0.965423
"10360_1",0.125004
"10360_9",0.975186
"10361_1",0.0135902
"10361_9",0.980051
"10362_4",0.000453659
"10362_7",0.915757
"10363_3",0.155257
"10363_7",0.278922
"10364_10",0.805488
"10364_2",0.10722
"10365_1",0.00224801
"10365_7",0.598318
"10366_3",0.0464018
"10366_8",0.158991
"10367_3",0.50825
"10367_8",0.991349
"10368_3",0.527576
"10368_8",0.994639
"10369_4",0.310477
"10369_9",0.950448
"1036_10",0.779822
"1036_3",0.0891845
"10370_10",0.873714
"10370_3",0.0241436
"10371_4",0.106714
"10371_8",0.789683
"10372_10",0.996618
"10372_4",0.634982
"10373_10",0.972526
"10373_2",0.0143131
"10374_10",0.950863
"10374_3",0.436086
"10375_3",0.0634752
"10375_8",0.998769
"10376_10",0.515642
"10376_3",0.179908
"10377_2",0.603815
"10377_8",0.89999
"10378_4",0.0156436
"10378_8",0.620333
"10379_3",0.0291985
"10379_9",0.99624
"1037_1",0.00312243
"1037_10",0.957066
"10380_1",0.112
"10380_7",0.994044
"10381_2",0.000181348
"10381_8",0.973908
"10382_10",0.718021
"10382_3",0.0186751
"10383_1",0.0245307
"10383_8",0.922601
"10384_1",0.0498508
"10384_7",0.614946
"10385_1",0.0599902
"10385_10",0.915932
"10386_1",2.4474e-07
"10386_7",0.685716
"10387_1",0.196243
"10387_9",0.822978
"10388_10",0.905946
"10388_4",0.310583
"10389_1",0.00595398
"10389_7",0.799984
"1038_1",0.458868
"1038_10",0.758994
"10390_1",0.0059565
"10390_7",0.90118
"10391_4",0.00360285
"10391_9",0.231442
"10392_2",0.000182744
"10392_8",0.965506
"10393_1",0.0569573
"10393_9",0.530527
"10394_1",0.0810955
"10394_9",0.620943
"10395_10",0.384549
"10395_2",0.114274
"10396_4",0.942478
"10396_8",0.674485
"10397_1",0.023456
"10397_10",0.999398
"10398_1",0.0454548
"10398_10",0.998962
"10399_10",0.798776
"10399_2",0.0147327
"1039_1",0.11209
"1039_10",0.716547
"103_10",0.908412
"103_3",0.103808
"10400_4",0.530986
"10400_9",0.826403
"10401_1",0.0590386
"10401_7",0.927908
"10402_3",0.310531
"10402_8",0.913945
"10403_10",0.922699
"10403_4",0.0654496
"10404_4",0.739182
"10404_9",0.831001
"10405_4",0.552883
"10405_7",0.989129
"10406_1",0.0717437
"10406_8",0.425876
"10407_10",0.972633
"10407_2",0.144377
"10408_10",0.997553
"10408_2",0.177426
"10409_10",0.846916
"10409_2",0.716738
"1040_4",0.233306
"1040_9",0.985608
"10410_1",0.0440546
"10410_10",0.703308
"10411_10",0.984775
"10411_3",0.00431124
"10412_2",0.108766
"10412_8",0.946503
"10413_3",0.163885
"10413_8",0.978385
"10414_1",0.0628468
"10414_10",0.998514
"10415_3",0.159165
"10415_7",0.359138
"10416_4",0.0434885
"10416_9",0.99229
"10417_2",0.000328349
"10417_7",0.763791
"10418_1",0.00168327
"10418_8",0.999091
"10419_4",0.972735
"10419_8",0.995777
"1041_10",0.961606
"1041_2",0.00609821
"10420_3",0.116897
"10420_9",0.999392
"10421_4",0.060884
"10421_8",0.532678
"10422_3",0.0114672
"10422_9",0.84465
"10423_1",0.267629
"10423_9",0.995787
"10424_1",0.120161
"10424_7",0.275101
"10425_1",0.0223037
"10425_10",0.635008
"10426_4",0.143303
"10426_8",0.635388
"10427_1",0.0377705
"10427_10",0.736812
"10428_1",0.339751
"10428_10",0.980149
"10429_1",0.0388054
"10429_9",0.890125
"1042_3",0.037991
"1042_7",0.761357
"10430_1",0.043509
"10430_10",0.779314
"10431_10",0.835746
"10431_2",0.0270012
"10432_10",0.956112
"10432_4",0.879151
"10433_2",0.000849492
"10433_8",0.990322
"10434_1",0.00887244
"10434_8",0.998931
"10435_1",0.00145144
"10435_7",0.758188
"10436_1",0.0158562
"10436_8",0.998137
"10437_1",0.521077
"10437_9",0.934805
"10438_3",0.34533
"10438_9",0.971061
"10439_3",0.709092
"10439_8",0.967714
"1043_4",0.00511416
"1043_9",0.97855
"10440_1",0.00734476
"10440_7",0.869901
"10441_4",0.645307
"10441_9",0.973545
"10442_2",0.854729
"10442_8",0.964583
"10443_3",0.178545
"10443_7",0.995634
"10444_1",0.00114696
"10444_9",0.999189
"10445_1",0.0145696
"10445_10",0.909971
"10446_10",0.996271
"10446_2",0.0373653
"10447_2",0.00523129
"10447_7",0.597027
"10448_1",1.13332e-05
"10448_7",0.635192
"10449_10",0.91307
"10449_2",0.00440556
"1044_3",0.100141
"1044_8",0.880805
"10450_1",0.231509
"10450_7",0.99996
"10451_1",0.0221888
"10451_7",0.995476
"10452_1",0.0737114
"10452_8",0.996427
"10453_1",0.313053
"10453_10",0.999763
"10454_1",0.312958
"10454_8",0.122713
"10455_1",0.149816
"10455_9",0.754649
"10456_1",0.0112561
"10456_10",0.955418
"10457_1",0.00359678
"10457_8",0.817011
"10458_1",0.0304233
"10458_7",0.968311
"10459_1",0.296809
"10459_10",0.830777
"1045_3",0.517122
"1045_9",0.983631
"10460_1",0.0673815
"10460_10",0.993088
"10461_1",0.000768437
"10461_10",0.997574
"10462_10",0.882972
"10462_3",0.021215
"10463_10",0.920312
"10463_2",0.296212
"10464_10",0.864514
"10464_2",0.0119098
"10465_10",0.817167
"10465_3",0.0175987
"10466_3",0.00433989
"10466_8",0.805231
"10467_3",0.000635243
"10467_9",0.908354
"10468_10",0.97902
"10468_2",0.0392714
"10469_10",0.81725
"10469_3",0.00464662
"1046_1",0.0100554
"1046_9",0.986711
"10470_1",4.22157e-06
"10470_10",0.773173
"10471_10",0.782422
"10471_4",0.0813344
"10472_10",0.995925
"10472_3",0.123484
"10473_10",0.838912
"10473_4",0.0124084
"10474_10",0.772619
"10474_3",0.0245576
"10475_10",0.909359
"10475_2",0.0392282
"10476_10",0.990722
"10476_2",0.959168
"10477_1",0.337588
"10477_9",0.999453
"10478_1",0.0261093
"10478_10",0.99097
"10479_10",0.988141
"10479_4",0.01132
"1047_4",0.385716
"1047_8",0.92468
"10480_4",0.0115714
"10480_8",0.510836
"10481_3",0.711883
"10481_9",0.99914
"10482_10",0.264214
"10482_4",0.0778201
"10483_1",0.0368176
"10483_8",0.991151
"10484_10",0.998237
"10484_2",0.000788087
"10485_1",0.029577
"10485_10",0.994562
"10486_1",0.0267274
"10486_10",0.97266
"10487_3",0.125573
"10487_7",0.405009
"10488_3",0.369466
"10488_7",0.933003
"10489_1",0.000254935
"10489_8",0.989163
"1048_4",0.603843
"1048_8",0.930142
"10490_1",0.0833852
"10490_9",0.992941
"10491_3",0.249413
"10491_7",0.954392
"10492_1",0.00607139
"10492_8",0.988187
"10493_1",0.0726783
"10493_10",0.934091
"10494_2",0.0402638
"10494_8",0.603593
"10495_2",0.0441249
"10495_8",0.944203
"10496_1",0.00216212
"10496_10",0.986373
"10497_1",0.000130289
"10497_10",0.409266
"10498_1",0.209041
"10498_10",0.14764
"10499_1",0.0262198
"10499_8",0.658915
"1049_3",0.00279799
"1049_9",0.767921
"104_1",0.0019517
"104_10",0.767495
"10500_1",0.000933789
"10500_7",0.789699
"10501_1",0.0070381
"10501_10",0.475246
"10502_1",0.199179
"10502_7",0.880695
"10503_1",0.000659916
"10503_8",0.734089
"10504_1",0.00713621
"10504_7",0.145652
"10505_1",0.00063968
"10505_7",0.488209
"10506_1",0.000180538
"10506_8",0.897621
"10507_2",0.00522847
"10507_7",0.68085
"10508_1",0.0382914
"10508_7",0.481516
"10509_1",0.0305539
"10509_8",0.954667
"1050_4",0.264595
"1050_9",0.382337
"10510_2",0.000293947
"10510_7",0.666603
"10511_1",0.16442
"10511_10",0.852419
"10512_1",0.000112833
"10512_9",0.855312
"10513_1",0.0310387
"10513_7",0.932109
"10514_1",0.035186
"10514_9",0.768953
"10515_3",0.01003
"10515_8",0.760281
"10516_1",0.0086802
"10516_10",0.881179
"10517_1",0.323365
"10517_10",0.967628
"10518_1",0.000142238
"10518_7",0.921528
"10519_1",0.00701315
"10519_8",0.323181
"1051_1",0.102924
"1051_10",0.98807
"10520_10",0.996658
"10520_2",0.639105
"10521_10",0.812924
"10521_2",0.00736449
"10522_1",0.0148885
"10522_10",0.977361
"10523_1",0.0326678
"10523_9",0.854852
"10524_10",0.994939
"10524_2",0.000899188
"10525_4",0.00650941
"10525_7",0.918629
"10526_10",0.539486
"10526_2",0.126492
"10527_10",0.907293
"10527_3",0.0691314
"10528_1",0.0472298
"10528_8",0.813372
"10529_3",0.158317
"10529_7",0.902066
"1052_10",0.992196
"1052_3",0.768149
"10530_1",0.00634986
"10530_10",0.965669
"10531_10",0.98951
"10531_3",0.0577772
"10532_1",0.118335
"10532_9",0.962743
"10533_10",0.347842
"10533_3",0.7329
"10534_10",0.800692
"10534_2",0.000896069
"10535_10",0.979266
"10535_3",0.647423
"10536_2",0.548183
"10536_8",0.995455
"10537_3",0.00324825
"10537_9",0.865824
"10538_1",0.00121968
"10538_10",0.778767
"10539_2",0.166609
"10539_8",0.922144
"1053_10",0.982885
"1053_4",0.00197816
"10540_1",0.00498717
"10540_10",0.239536
"10541_2",0.742952
"10541_8",0.289687
"10542_10",0.450515
"10542_4",0.000908253
"10543_3",0.0251281
"10543_7",0.35375
"10544_10",0.400685
"10544_3",0.400418
"10545_10",0.695071
"10545_2",0.0594295
"10546_1",0.18988
"10546_10",0.840992
"10547_10",0.844962
"10547_3",0.0153618
"10548_1",0.00494535
"10548_10",0.830596
"10549_10",0.951908
"10549_2",2.68168e-07
"1054_2",0.00657687
"1054_9",0.92034
"10550_2",0.612305
"10550_8",0.174983
"10551_1",0.0361888
"10551_10",0.960144
"10552_4",0.358043
"10552_7",0.444354
"10553_1",0.152186
"10553_7",0.953841
"10554_2",0.0520687
"10554_9",0.949433
"10555_10",0.932731
"10555_3",0.050349
"10556_10",0.984512
"10556_3",0.00187044
